Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp,HermiT,JFact,Konclude,Openllet,Pellet,KoncludeCLI
ore_ont_13242.owl,56632,0,184312,127483,127369,0,114,0,198,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_9663.owl,58193,0,188861,130460,130342,0,118,0,209,1,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4033.owl,9158,34875,84389,75209,40250,34959,0,0,22,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,183.5195,51.727,1102.3341,0.1374,243.6751,145.4586,3.0204
ore_ont_15687.owl,27397,634,66133,38380,37642,714,24,5,352,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,OOM,OE,54.2091,TO,OE,69.9581
ore_ont_16767.owl,1670,27374,122485,120789,2358,118419,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,59.0238,TO,0.0268,TO,TO,2.274
ore_ont_14742.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,503.0959,OE,1.0715,TO,TO,4.0673
ore_ont_7868.owl,74057,0,219035,144956,144935,0,21,0,24,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_1043.owl,26339,137569,200332,173986,36409,137569,8,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,212.5734,TO,0.4939,147.3384,108.2968,4.455
ore_ont_955.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,493.8547,OE,1.0372,TO,TO,4.1569
ore_ont_13969.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,5.9681,24.1368,TO,1.124,101.8337,78.7764,3.831
ore_ont_12651.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,5.8956,23.9335,TO,1.1254,106.6722,77.897,3.7937
ore_ont_4744.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,5.9975000000000005,23.545,TO,1.149,102.911,77.6382,3.8873
ore_ont_11519.owl,80468,0,207028,126545,126541,0,4,0,15,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_6712.owl,42183,0,110463,68125,68125,0,0,52,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2874.owl,51667,0,192509,140699,140482,0,217,0,144,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_3733.owl,81150,12,253868,172686,124611,48064,11,4,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,6.3149,99.1936,TO,2.0306,6.0258,5.4026,4.92
ore_ont_4054.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,134.4017,TO,0.712,22.4432,20.1095,4.5597
ore_ont_5358.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,133.8687,OOM,0.681,28.1525,19.1323,4.6776
ore_ont_9886.owl,60970,0,195223,134248,134244,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_1357.owl,60974,0,195230,134251,134246,0,5,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_14355.owl,23854,144897,219662,195804,50905,144897,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,18.6558,5.0151,1542.7375,0.4598,5.1888,4.1861,4.76
ore_ont_15133.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,18.8453,189.227,1552.7101,0.498,8.1705,6.8206,4.6507
ore_ont_11827.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,18.577,181.4278,1495.647,0.4865,8.3104,6.7281,4.702
ore_ont_12208.owl,37745,0,175653,137839,137732,0,107,0,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4802.owl,55204,0,196171,140957,140955,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_283.owl,59937,0,182226,122284,122280,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_8445.owl,337,26615,138727,138242,578,137612,52,49,99,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4669.owl,72990,0,185780,112778,112767,0,11,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_16286.owl,60685,4763,184475,116788,105064,4777,6947,2275,4727,0,OWL2_DL - OWL2_FULL,OWL2_DL,39.678,51.9647,1035.5834,10.7141,46.4664,35.9019,12.853
ore_ont_11287.owl,415,7524,149335,148783,553,148016,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,IE,IE,IE,IE,IE,IE,2.5471
ore_ont_7496.owl,25523,155169,223804,198277,43106,155169,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_14154.owl,793,26965,143909,143094,1506,141582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,422.7916,TO,0.1434,TO,TO,5.0782
ore_ont_15725.owl,582,26163,146315,145711,1123,144582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,341.198,TO,0.0264,TO,TO,3.266
ore_ont_16444.owl,59125,0,213611,154314,154189,0,125,0,173,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_3100.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_13423.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_11459.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,6.2434,23.742,TO,1.0725,106.7091,75.8617,4.1829
ore_ont_6627.owl,34209,19,262024,227609,78696,148736,177,0,206,15,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,OE,3.5687,TO,TO,7.8288
ore_ont_3696.owl,38711,163648,241063,202353,38705,163648,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_12012.owl,41717,0,137526,95706,95706,0,0,0,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_14817.owl,58364,0,214246,155724,155597,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_9791.owl,58387,0,214334,155789,155662,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_13229.owl,58387,0,214334,155789,155662,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_5162.owl,58389,0,214339,155792,155665,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2504.owl,9463,22012,169498,159997,68637,91351,9,26,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4242.owl,1902,32075,139325,137397,2707,134678,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,70.2897,TO,0.0298,TO,TO,2.7368
ore_ont_12985.owl,63981,0,208670,144659,144635,0,24,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_8787.owl,17562,180242,227924,210355,30113,180242,0,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,OE,4.0958,1618.481,0.7311,92.07,67.6686,5.0431
ore_ont_954.owl,60977,0,221802,160648,160490,0,158,0,179,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_13224.owl,44354,0,192934,148560,148555,0,5,0,20,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_2820.owl,61802,0,186759,124863,124773,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_1370.owl,20977,0,303335,282349,38375,243972,2,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,143.5007,TO,0.9622,OE,OE,4.7799
ore_ont_7728.owl,64498,0,206485,141958,141935,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2134.owl,57745,0,203946,146172,146149,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_11778.owl,79353,0,222389,143003,142975,0,28,0,34,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_16519.owl,66996,0,213282,146257,146234,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4755.owl,27890,7,323032,295138,50954,244181,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,78.4712,TO,0.5122,18.4087,13.6138,5.3431
ore_ont_14861.owl,27899,7,323312,295396,51209,244182,5,0,17,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,79.5241,TO,0.5279,OE,15.3174,5.289
ore_ont_15621.owl,643,31977,168536,167871,1210,166655,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,468.1805,TO,0.0355,TO,TO,4.2761
ore_ont_10838.owl,4327,95653,183463,179019,2537,176324,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,1.2647,TO,TO,19.8096
ore_ont_11270.owl,41648,85,164991,123176,123061,86,29,20,148,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_10621.owl,41648,85,164991,123176,123061,86,29,20,148,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_7343.owl,19516,0,177005,157488,157488,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_318.owl,34134,11,350198,316057,62848,253200,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,412.5511,TO,0.6262,5.4074,4.6442,5.634
ore_ont_2828.owl,86012,0,263723,177701,177695,0,6,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_3087.owl,4192,95453,195100,190791,2537,188096,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,1.342,TO,TO,21.5129
ore_ont_1820.owl,74682,0,212813,138037,137947,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2469.owl,74839,0,213389,138452,138357,0,95,0,99,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_7567.owl,68820,0,244019,175170,175147,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_16829.owl,68977,0,244595,175585,175557,0,28,0,34,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_6833.owl,3283,36739,176353,173038,3252,169773,13,0,33,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_10697.owl,652,36186,188251,187573,1164,186403,6,1,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,1229.9074,TO,0.049,TO,TO,5.4521
ore_ont_6223.owl,37251,11,371804,334546,68453,266084,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_9767.owl,37251,11,371804,334546,68453,266084,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,457.4051,TO,0.6739,5.3747,4.6132,6.0695
ore_ont_5418.owl,37253,11,372023,334762,68652,266101,9,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,464.63,TO,0.6869000000000001,5.9916,4.7275,6.2482
ore_ont_10140.owl,83036,0,256705,173658,173652,0,6,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_6896.owl,81357,0,256572,175186,175163,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4952.owl,66795,0,212445,145556,145466,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_8145.owl,15555,0,183517,167961,167961,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_15125.owl,15559,0,183522,167963,167963,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_16428.owl,84150,0,259223,175062,175056,0,6,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_4598.owl,41617,20,393056,351412,73968,277427,17,0,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_8982.owl,86820,0,282397,195547,195524,0,23,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_9413.owl,86939,0,283140,196166,196137,0,29,0,36,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_8194.owl,30334,7,398086,367671,49301,318292,78,0,81,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,1.2851,45.0379,31.623,6.7888
ore_ont_8475.owl,74260,1283,303499,228880,227765,1085,30,0,361,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,OOM,OE,TO,TO,TO,TO
ore_ont_2046.owl,10856,60502,131864,121004,60502,60502,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,690.9361,123.0064,TO,0.1893,335.2579,188.6644,5.1428
ore_ont_1182.owl,1086,35406,208551,207437,2252,205179,6,1,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,1166.8237,TO,0.2115,TO,TO,8.7383
ore_ont_4208.owl,83036,0,256704,173656,173650,0,6,0,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_1938.owl,122777,18,309586,186692,186514,20,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_12743.owl,122795,18,309604,186692,186532,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_7409.owl,99980,18,279116,179019,178859,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_11745.owl,43917,15,388243,344164,84391,259668,105,0,162,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,1.5166,TO,TO,8.488
ore_ont_4604.owl,83200,0,257216,174004,173998,0,6,0,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_7581.owl,72990,0,252720,179718,179707,0,11,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4557.owl,18758,63749,146260,127498,63749,63749,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,834.7192,152.9574,TO,0.2714,581.0013,362.1206,5.6665
ore_ont_5566.owl,105917,0,303136,197189,197166,0,23,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_11315.owl,36115,12,435808,399685,74385,325290,10,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,711.5183999999999,TO,1.8391,29.7947,23.7154,7.5167
ore_ont_11899.owl,36124,12,436130,399985,74679,325293,13,0,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,712.0636,TO,1.8458,TO,25.0953,7.5921
ore_ont_9400.owl,34241,253200,350614,316367,63158,253200,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,OE,407.3422,TO,0.6269,77.0748,58.9984,7.6396
ore_ont_5602.owl,20225,65566,151361,131132,65566,65566,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1050.4054,154.4642,TO,0.2848,643.1685,402.5835,5.7846
ore_ont_11037.owl,37501,7,436610,399006,73708,325220,78,0,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_762.owl,84442,0,307793,223340,223334,0,6,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_2082.owl,91474,0,287438,195869,195779,0,90,0,95,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_9768.owl,20389,66977,154347,133954,66977,66977,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,728.4635,157.0708,TO,0.29,616.3941,363.9756,5.6755
ore_ont_15846.owl,22478,129647,281717,259122,2537,256427,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,2.437,TO,TO,33.9978
ore_ont_5753.owl,32,20941,96202,96107,205,95882,20,28,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_1579.owl,22699,129647,282524,259659,2983,256444,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,TO,TO,2.2201,TO,TO,28.9049
ore_ont_751.owl,37254,266084,371807,334549,68463,266084,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,OE,7.5965,TO,1.3182,7.3307,6.3555,8.4423
ore_ont_9499.owl,37458,266101,372704,335239,69129,266101,9,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_14216.owl,19194,66454,165547,146348,79894,66454,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,981.0835,200.8374,TO,0.2799,610.3743,495.9919,6.1102
ore_ont_7340.owl,103899,0,332378,228473,228469,0,4,0,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_8671.owl,99452,0,292113,192567,192477,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_11464.owl,14892,0,490205,475313,21034,454279,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,OE,5.9174,TO,1.3512,0.3914,0.3882,7.5465
ore_ont_12901.owl,293,48927,248038,247723,523,247194,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,1086.1903,TO,0.0198,TO,TO,4.5945
ore_ont_5769.owl,1902,52221,226856,224930,2706,222212,12,0,25,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,144.5566,TO,0.7586,TO,TO,4.2384
ore_ont_7557.owl,33520,112691,287851,254214,26260,227796,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,2.1988000000000003,TO,TO,28.3294
ore_ont_5295.owl,33742,112691,288804,254896,26851,227813,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,TO,TO,2.2979,TO,TO,24.0629
ore_ont_11460.owl,83482,0,305762,222268,222262,0,6,0,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_20.owl,30,22160,101532,101433,205,101208,20,34,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_5481.owl,15603,8,497293,481685,24012,457670,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,516.7486,TO,1.4947,4.4708,3.3446,7.9626
ore_ont_10073.owl,15603,8,497293,481685,24012,457670,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,536.6648,TO,1.4795,4.4673,3.4255,8.0053
ore_ont_12993.owl,91227,0,219144,127769,127750,0,19,24,124,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_5218.owl,89931,22,469812,379688,115095,264461,132,0,194,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,2.4586,TO,TO,10.7926
ore_ont_3575.owl,89931,22,469812,379688,115095,264461,132,0,194,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2253.owl,20603,67393,172388,151778,84385,67393,0,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,857.5646,164.818,TO,0.3135,768.4307,484.1353,6.0488
ore_ont_5141.owl,93413,0,224487,130945,130926,0,19,4,125,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2111.owl,51417,14,498182,446652,90417,356154,81,0,113,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,1.9835,TO,TO,8.8842
ore_ont_1886.owl,4558,86475,180298,175002,6739,168173,90,0,739,0,OWL2_DL - OWL2_FULL,OWL2_DL,150.7825,TO,TO,0.3591,8.1616,5.7236,13.0084
ore_ont_16701.owl,899,43298,267674,266754,1958,264790,6,0,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,892.222,TO,0.0407,TO,TO,6.369
ore_ont_4410.owl,12,6033,162839,162748,180,162494,74,33,47,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_2243.owl,37523,0,269791,232267,232267,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_7370.owl,109559,0,361244,251654,251630,0,24,0,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_11389.owl,38389,0,277208,238818,238818,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_6835.owl,1044,60938,252100,251031,1476,249543,12,0,26,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_3164.owl,643,51778,275906,275243,1247,273990,6,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,1558.9707,TO,0.0333,TO,TO,6.3078
ore_ont_15418.owl,65414,0,329879,264411,264357,0,54,0,54,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_1199.owl,32666,117925,325473,292690,32680,259852,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,1.9071,TO,TO,31.0779
ore_ont_12087.owl,110459,0,364628,254139,254116,0,23,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_3274.owl,110635,0,365332,254667,254644,0,23,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_4577.owl,1482,60198,256950,255442,1351,254078,13,0,27,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_14607.owl,19476,0,276566,257089,257089,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_10016.owl,103895,0,361058,257159,257159,0,0,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_7993.owl,20167,78497,177165,156994,78497,78497,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1079.0033,208.9811,TO,0.3096,789.4081,517.517,6.833
ore_ont_1821.owl,2950,62827,267156,264178,4343,259823,12,0,29,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_9809.owl,90846,66977,362235,271386,204409,66977,0,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_7729.owl,152125,18,411364,259122,258962,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_12528.owl,31850,0,571744,539885,69312,470571,2,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,402.9477,TO,1.8232,OE,OE,9.4793
ore_ont_14308.owl,31850,0,571744,539885,69312,470571,2,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_13106.owl,4435,61567,280146,275682,6454,269216,12,0,30,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,TO,253.4836,TO,0.0619,TO,TO,5.6513
ore_ont_16462.owl,146211,18,400542,254214,254054,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_12387.owl,137335,0,433558,296212,296202,0,10,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_5760.owl,20354,78934,193976,173617,94683,78934,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1172.0626,206.0036,TO,0.3068,787.2883,617.5777,7.0077
ore_ont_16596.owl,112812,0,361057,248150,248060,0,90,0,95,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_7908.owl,112812,0,361057,248150,248060,0,90,0,95,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_6477.owl,91405,66454,376420,285011,218557,66454,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_15976.owl,112970,0,362183,249114,249019,0,95,0,100,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,,,,,,
ore_ont_4510.owl,396,59716,310375,309958,693,309259,6,1,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,
ore_ont_10929.owl,13,22954,244449,244350,185,244134,31,25,62,0,OWL2_DL - OWL2_FULL,OWL2_DL,9.8611,55.7307,519.2507,0.0179,TO,TO,6.6143
ore_ont_10380.owl,36204,9,592629,556396,74487,481898,11,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,1.9382,OE,OE,9.6636
ore_ont_13846.owl,35707,9,600937,565130,73983,491054,93,0,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,OE,TO,TO,1.9063,17.6641,14.188,10.2622
ore_ont_2622.owl,546,59453,315087,314519,982,313531,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,0.0345,TO,TO,7.2775
ore_ont_5519.owl,150979,0,533136,382155,167349,214804,2,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,167.1122,TO,2.0786,35.2271,22.699,9.3988
ore_ont_9027.owl,105658,33505,329369,223576,149855,73708,13,24,111,0,OWL2_DL - OWL2_FULL,OWL2_DL,510.9597,97.4787,TO,6.0925,348.8552,OOM,12.1461
ore_ont_2513.owl,958,62471,325057,324075,1775,322294,6,1,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,0.0854,TO,TO,10.1266
ore_ont_3658.owl,998,61617,330903,329879,1913,327960,6,1,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,0.0771,TO,TO,10.3785
ore_ont_9958.owl,1394,59885,333209,331790,2683,329101,6,1,25,0,OWL2_DL - OWL2_FULL,OWL2_DL,TO,TO,TO,0.3479,TO,TO,14.8616
ore_ont_4572.owl,36,32990,223342,223273,133,223139,1,28,5,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,5.372,18.2423,588.3592,0.0161,1.0496,OE,5.1598
ore_ont_13591.owl,57,112320,223461,223372,233,223139,0,0,33,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,486.4676,6.2298,TO,0.9854,2.612,2.0883000000000003,6.0234
